listing_id,id,date,reviewer_name,comments
91,1374784,5/29/2012,Lena,"I liked my stay at Raymond's place and can say only good words about him as a person: hospitable, nice and really happy :) . <br/>Location is just perfect (you should defeninetly have a walk in Vondelpark which is very close to Raymond's flat). <br/>Verdict: recommended:)"
91,1396362,6/1/2012,Steven,What a charming host!
91,1401987,6/2/2012,Alvaro,"All I can ask for an airbnb in Amsterdam!: beautiful location, nice host with nice cat, simple but very decent room, and of course unbeatable price. <br/>Highly recommendable. <br/>I will surely get back and follow his tips for the club-cultuur in A'dam ;)  "
91,1450037,6/10/2012,Giovanny,"asi que no hablara ingles o holandes me ha atendido muy bien raymond,cuando regrese de vacaciones de nuevo no dudare en volver a hospedarme en su casa."
91,1582610,6/28/2012,LÃ©o,Had a lovely time in Amsterdam and in Raymond's apartment. Raymond is a great host who made us feel at ease as soon as we arrived. 
91,1634537,7/5/2012,Charlotte,Great location. Comfy bed. Really fun experience! 
91,1677162,7/10/2012,Jeanette,"<br/>We stayed two nights at Raymonds place and enjoyed our stay! <br/>His house is near to Vondelpark and a tram station to the city center is only a few minutes away. The room is a very simple one, with a comfortable bed, a chair and and a little desk. It is on the first floor with a view to the canal in front of the house.  <br/>Raymond is a very good host, who makes you always feel comfortable. <br/>But be careful, his little cat loves bags and suitcases ;-)"
91,1699731,7/13/2012,Philippe,"Raymond was a really good host. I've been welcomed very warmly into his home. He made sure I had everything I needed. His place is just a couple of minutes walking from the tram, so it's definitely easy accessible. He was gladly to help when asked for some tips on what to visit in Amsterdam. The room is simple, but definitely all that I'd wish for. I can recommend it to anyone who is visiting Amsterdam."
91,1820584,7/28/2012,Tony,"Wonderful location on the ""other end"" of Vondelpark. the place was perfect for us. clean and charming and the bedroom was perfectly comfortable. I will gladly return upon my next visit. Mia the cat is a sweetheart with a lot of character as well"
91,1851198,7/31/2012,Nigel,"really good value for money, the room is basic, but clean and comfortable. It's easily reach via No.2 tram and in a very pleasant part of the city....................I've never seen a canal with such a view, I loved sitting on a bench at night, looking at the villas opposite."
91,2017129,8/18/2012,Zack,"Room and facilities exactly as described. Raymond was very welcoming and friendly. We'd been to Amsterdam before and had things in mind to do, but Raymond was still helpful in directing us and telling us about the local area. Thouroughly recommended, would definitely stay again."
91,2043359,8/20/2012,Patrick,"cosy place  in a quiet area, a short walk to vondelpark<br/><br/>friendly host"
91,2143081,8/30/2012,Ilya,"We spent  9 days at Raymond's. He is a great host, friendly and happy. We had everything we needed. Location is very beautiful and it is easy  to get in any place by tram. It is close to the Vondelpark, a great place for running and sports, if one needs it. If we in Amsterdam again, will be happy to stay here."
91,2215602,9/6/2012,Eva,"Enjoyed staying there a lot! Quite area, but still close enough to the centre. Public transfer within a 3 minute walk - as well as a little bakery with very lecker croissants :-)  Perfectly located and a nice leaned back host! So - everything fine! <br/>"
91,2247660,9/10/2012,Karolina,Raymond is very cool host. He is very helpful providing every information needed and showing the dutch stzle of living. highlz recommendable
91,2286862,9/14/2012,Denise,"Raymonds place is exactly as described - simple, comfortable & convenient. Raymond is a welcoming and really interesting host. He really makes you feel like his home is also yours and hopefully you'll get to spend a bit of time chatting to him about all the interesting things he's doing. "
91,2343787,9/19/2012,Mikhail,"I've spent 7 nights at Raymond. He is such a person - when you don't need him he is never on you way but when you do - he always ready for you - was really cool staying in his apartment. <br/>Regarding the place itself. Public transport in 3 minutes walk, big and beautiful park in 7, big supermarket also around 7 minutes. Other than that - a rather big bed, a table and chair in the room. Kitchen with all needed stuff, bathroom, washing machine, wi-fi. I had everything one could imagine.<br/>Definitely recommended place"
91,2400255,9/24/2012,Austin,"House was close to airport train, and close to tram going into downtown."
91,2536694,10/8/2012,Atsushi,"Raymond,he has a super cuuuute black cat.<br/>Located on the river of westlandgracht and close to Vondel park.<br/>I was a pleasant stay.<br/>Because he was so busy,I couldn't talk much.<br/>but he is a nice guy."
91,2631636,10/16/2012,Faith,"Since we were in Amsterdam for just 1 night, Raymond's extra room was sufficient for our purposes. It's a good thing he's a night owl since we checked in a bit late. We're very thankful that he accepted our booking since we're 4 adults -- and he was upfront that the room would be a tight squeeze for us, but we managed to sleep well and soundly. Location-wise, it's not that central, particularly if you just want to walk to places of interest. But if riding the tram isn't a problem, you'd enjoy staying at Raymond's (especially with the pretty lake across his apartment). One word of advice -- don't let the cat slip out of the door! She's a character, that one. :) "
91,2677207,10/21/2012,Veronika,"Raymond is an awesome guy, we had  and very good time at his place. He is uncomplicated, welcoming and also helped us to find another place where we could stay after. The apartment is very much what the pictures tell so if you don't need much comfort and just wanna have an easy stay you're right. And he really knows about what is going on in Amsterdam! <br/>"
91,2704770,10/24/2012,Filip,"great location,tram/line 2 is only a 3min walk away and goes directly to the city centre.<br/>Raymond is helpfull and friendly! Nevertheless my girlfriend and i were really dissapointed about the room. It is exactly as on the picture except that the room was really dirty especially the ground and the walls. Bed was ok and sheets were clean. Raymond, just give the walls a quick paint and clean the floor(i takes 5min)before guests arrive. Bathroom was ok but again we encountered a dirty kitchen...! A smell of the housecat (lovely by the way)is also all over the house.<br/>We wanted to stay 2 nights but left after the 1st. Sorry Raymond but i had to write this so the next guests will hopefully profit..."
91,2803285,11/4/2012,Lisette,"Locatie van deze kamer is prima! met OV of fiets is het centrum van Amsterdam prima bereikbaar. Simpele kamer zoals ook wordt aangegeven in de omschrijving maar wel met een heel mooi uitzicht over het water! De gastheer helaas niet ontmoet maar verzorging was goed geregeld, handdoeken lagen klaar en we hadden een eigen sleutel van de woning. Een aanrader als je niet op zoek bent naar luxe maar gewoon voor een nacht of aantal nachten een bed nodig hebt tijdens een verblijf in Amsterdam."
91,2848271,11/10/2012,Andrea,Very nice and uncomplicated!
91,2855481,11/11/2012,Andrea,"Very nice and uncomplicated!<br/>"
91,2873589,11/12/2012,Sumeet,"Although I booked Raymond spot last minute it was the greatest decision I made last-minute just because it was near the airport I had a broken hand and this place was within walking distance from the train.Ramen and his friends are just nice people very very laid-back and chill and so if you're looking for people that actually no answer them have good tips that are laid-back and go on with their own business then you also kind of feel part of the of this culture I would definitely highly recommend this place! it is located near the water very much near everything you need to be near,  definitely would stay again"
91,2886338,11/15/2012,Joaquin,"Raymond, you have a lovely apartment, thats well located and you are very nice. But I think it is important to comment that the apartment was not clean at all when I arrived (I know you had a deadline that day, but thats why we schedule things). Also I think it would've been appropriate that you would have let me know that you where going to have people over those days (1-2 very nice people).<br/><br/>On the other hand I can't avoid the fact that you are super nice so as your friends and I had a really good time talking with them. But sometimes it made me feel a little bit uncomfortable the fact that the apartment was so crowded.<br/>"
91,2931393,11/20/2012,Mariano,Nice house with a beatiful view and peaceful atmosphere. We spend a really nice weekend there. The owner it's very kind and you'll find your space and privacy.
91,3054932,12/10/2012,Stephanie,The reservation was canceled 8 days before arrival. This is an automated posting.
91,3199240,12/31/2012,Luis,"Raymond es muy amable. Vale la pena hospedarse alli, aunque la distancia al centro sea bastante. De cualquier manera el barrio donde vive vale la pena conocer."
91,3240593,1/3/2013,Huiling,"The house is very easy to find, and convenient. The room is clean and simple and Raymond is a very friendly host! Also his superrr cute cat. Just watch out when you leave your room or the flat, remember to keep the door closed, or the cat will run in and smell all your things, (probably some scratching too). The kitchen is dirty, but we didn't really cook so it's okay for us. "
91,3294674,1/6/2013,"Aurore, Bogdan & Elliott","Our stay at Raymond's place was perfect!<br/>The neighbourghood is very nice and relaxing. We had a very comfortable sleep. Raymond was really helpfull and gave us fantastic informations.<br/>Perfect mix between privacy and conviviality."
91,3344117,1/14/2013,Edo,"Really cool guy and place to be at. Its well connected with trams and Raymond's hosting is precious. Watch for the cat, she likes to escape from the flat :))"
91,3434084,1/28/2013,Nir,"Raymond is a great guy, The house is really nice with a beautiful view. I spent a really nice weekend there. Most recommended. "
91,3471685,2/4/2013,Kaden,"Raymond was awesome! Very pleasant person to talk to and he was very helpful in my nieve lack of planning. He provided a wonderful bed to sleep on and a towel fo the shower. I spent a good amount of time sleeping, since I was sick, but it was very comfortable and he was really easy to talk to and work with.<br/><br/>Definitly would stay again if he accepted."
91,3679654,3/3/2013,Juan Pablo,"Staying at RaymondÂ´s place was awesome !   it was a perfect place for me, exactly what i was looking for. He is a great man, i felt very confortable in his house. Just the fact of crossing the Voldenpark with my bike everyday to reach the city centre was very nice; and the neighborhood where he lives is nice and quiet. I hope to come back sometime in the future. Totally recommended !"
